id,location_x,location_y,land_use_category,dryland_category,country,many_trees,tree_count
SWA1426,61.78932915,33.3705663,otherland,Arid,Afghanistan,FALSE,0
SWA14002,66.64050118,34.53720836,otherland,Semiarid,Afghanistan,FALSE,0
SWA14612,66.7938436,33.33903543,otherland,Semiarid,Afghanistan,FALSE,0
SWA14817,68.72180786,33.24013092,otherland,Semiarid,Afghanistan,FALSE,0
SWA14145,65.77434558,34.10736449,grassland,Semiarid,Afghanistan,FALSE,0
SWA14778,69.47693169,33.50827803,otherland,Semiarid,Afghanistan,FALSE,0
SWA14081,67.01024775,34.49085529,grassland,Semiarid,Afghanistan,FALSE,0
SWA13847,65.89912157,34.62695005,grassland,Semiarid,Afghanistan,FALSE,0
SWA2359,63.01552951,31.68056575,cropland,Arid,Afghanistan,FALSE,0
SWA2705,62.70911417,30.98823416,otherland,Arid,Afghanistan,FALSE,0
SWA14770,68.20060533,33.25953453,grassland,Semiarid,Afghanistan,FALSE,0
SWA13858,67.67994179,34.99346269,grassland,Semiarid,Afghanistan,FALSE,0
SWA13921,66.26994612,34.58248345,grassland,Semiarid,Afghanistan,FALSE,0
SWA1430,62.55604124,33.56029048,grassland,Arid,Afghanistan,FALSE,0
SWA3613,64.73786941,30.10510041,grassland,Arid,Afghanistan,FALSE,0
SWA1030,61.5626842,34.69324572,grassland,Arid,Afghanistan,FALSE,0
SWA12539,69.90057717,37.47308237,cropland,Semiarid,Afghanistan,FALSE,0
SWA13445,63.55667464,34.72369861,cropland,Semiarid,Afghanistan,FALSE,2
SWA1481,62.62179792,33.42338724,otherland,Arid,Afghanistan,FALSE,0
SWA14762,66.93371129,32.99866377,grassland,Semiarid,Afghanistan,FALSE,0
SWA1387,63.06861994,33.83679193,grassland,Arid,Afghanistan,FALSE,0
SWA2901,63.57661724,30.89768398,otherland,Arid,Afghanistan,FALSE,0
SWA1594,60.85337445,32.6685329,otherland,Arid,Afghanistan,FALSE,0
SWA13702,66.61004829,35.02202911,grassland,Semiarid,Afghanistan,FALSE,0
SWA12602,69.60601959,37.30060583,grassland,Semiarid,Afghanistan,FALSE,1
SWA13609,63.82185731,34.53693886,grassland,Semiarid,Afghanistan,FALSE,0
SWA14020,69.56640389,35.10988435,grassland,Semiarid,Afghanistan,FALSE,0
SWA2272,62.76463005,31.77192442,otherland,Arid,Afghanistan,FALSE,0
SWA716,65.3353389,36.46678959,cropland,Arid,Afghanistan,FALSE,0
SWA14246,71.49868006,35.08670782,forest,Semiarid,Afghanistan,FALSE,11
SWA13793,69.10637663,35.38988922,otherland,Semiarid,Afghanistan,FALSE,0
SWA1158,61.96207518,34.33266197,grassland,Arid,Afghanistan,FALSE,0
SWA2713,64.2004972,31.35636377,otherland,Arid,Afghanistan,FALSE,0
SWA13302,69.00369919,36.10054644,otherland,Semiarid,Afghanistan,FALSE,0
SWA14270,65.71290081,33.84730222,grassland,Semiarid,Afghanistan,FALSE,0
SWA13937,68.86733493,35.10153002,grassland,Semiarid,Afghanistan,FALSE,0
SWA12667,68.47063891,36.9737089,cropland,Semiarid,Afghanistan,FALSE,8
SWA1815,64.28404052,33.05606612,otherland,Arid,Afghanistan,FALSE,0
SWA14563,67.38322825,33.58481449,grassland,Semiarid,Afghanistan,FALSE,0
SWA12966,69.32439775,36.64465601,grassland,Semiarid,Afghanistan,FALSE,0
SWA14897,69.12658873,33.07412225,otherland,Semiarid,Afghanistan,FALSE,0
SWA13126,69.74804324,36.47810836,otherland,Semiarid,Afghanistan,TRUE,0
SWA1200,61.45030496,34.0523876,otherland,Arid,Afghanistan,FALSE,0
SWA13923,66.59253114,34.65012659,otherland,Semiarid,Afghanistan,FALSE,0
SWA2708,63.26669846,31.12837135,otherland,Arid,Afghanistan,FALSE,0
SWA1243,60.94257716,33.76995727,grassland,Arid,Afghanistan,FALSE,0
SWA2097,60.95308745,31.61292261,otherland,Arid,Afghanistan,FALSE,0
SWA2438,61.77477644,31.21083669,settlement,Arid,Afghanistan,FALSE,0
SWA3128,68.77974919,31.75656323,otherland,Arid,Afghanistan,FALSE,0
SWA14157,67.70284883,34.50837244,grassland,Semiarid,Afghanistan,FALSE,0
SWA3117,66.69062717,31.31755655,otherland,Arid,Afghanistan,FALSE,0
SWA14894,68.6501223,32.98087713,cropland,Semiarid,Afghanistan,FALSE,0
SWA2926,68.2916945,31.95949265,grassland,Arid,Afghanistan,FALSE,0
SWA1553,65.19789666,33.87101774,grassland,Arid,Afghanistan,FALSE,0
SWA2800,62.77244539,30.84998344,grassland,Arid,Afghanistan,FALSE,0
SWA1392,64.62279522,34.19737568,otherland,Arid,Afghanistan,FALSE,0
SWA1199,61.25761633,34.00387857,otherland,Arid,Afghanistan,FALSE,0
SWA14567,68.02166093,33.71444139,grassland,Semiarid,Afghanistan,FALSE,0
SWA2376,66.2362593,32.43272514,otherland,Arid,Afghanistan,FALSE,0
SWA13102,65.77704053,35.70762334,grassland,Semiarid,Afghanistan,FALSE,0
SWA6482,70.56838476,37.16828399,cropland,Dry subhumid,Afghanistan,FALSE,0
SWA14093,68.95626815,34.87434608,otherland,Semiarid,Afghanistan,FALSE,0
SWA14452,66.65289793,33.6788681,otherland,Semiarid,Afghanistan,FALSE,0
SWA12250,65.61210984,37.2671885,grassland,Semiarid,Afghanistan,FALSE,0
SWA14234,69.53271707,34.73852081,grassland,Semiarid,Afghanistan,FALSE,0
SWA14331,65.92068114,33.76887929,otherland,Semiarid,Afghanistan,FALSE,0
SWA665,64.66510587,36.47433543,grassland,Arid,Afghanistan,FALSE,0
SWA1746,64.60689504,33.28271106,grassland,Arid,Afghanistan,FALSE,0
SWA14883,66.91484666,32.62460528,otherland,Semiarid,Afghanistan,FALSE,0
SWA1340,62.23103077,33.78666594,otherland,Arid,Afghanistan,FALSE,0
SWA12522,65.70185154,36.67322244,grassland,Semiarid,Afghanistan,FALSE,0
SWA12413,66.7685111,37.13405818,otherland,Semiarid,Afghanistan,FALSE,0
SWA13047,70.20753151,36.6802293,grassland,Semiarid,Afghanistan,FALSE,0
SWA14689,70.84246075,34.0025311,forest,Semiarid,Afghanistan,TRUE,0
SWA13854,67.02992085,34.86275781,otherland,Semiarid,Afghanistan,FALSE,0
SWA13362,64.1457898,34.98241341,otherland,Semiarid,Afghanistan,FALSE,0
SWA12352,66.55102897,37.21302009,otherland,Semiarid,Afghanistan,FALSE,0
SWA14900,69.60413313,33.16548092,forest,Semiarid,Afghanistan,TRUE,0
SWA14582,70.4366019,34.17312117,grassland,Semiarid,Afghanistan,FALSE,0
SWA13437,60.70461344,34.0273246,otherland,Semiarid,Afghanistan,FALSE,0
SWA13462,66.46452121,35.35997532,otherland,Semiarid,Afghanistan,FALSE,0
SWA2804,63.51490298,31.0359347,otherland,Arid,Afghanistan,FALSE,0
SWA3213,65.80722392,30.96775257,grassland,Arid,Afghanistan,FALSE,0
SWA13630,67.21317717,35.26753868,grassland,Semiarid,Afghanistan,FALSE,0
SWA872,65.32213367,36.01242172,cropland,Arid,Afghanistan,FALSE,0
SWA13711,68.07690732,35.31604771,grassland,Semiarid,Afghanistan,FALSE,0
SWA13197,66.80974378,35.79817352,otherland,Semiarid,Afghanistan,FALSE,0
SWA869,63.5235268,35.61599518,otherland,Arid,Afghanistan,FALSE,0
SWA13849,66.2214371,34.69540168,otherland,Semiarid,Afghanistan,FALSE,0
SWA3011,65.50431201,31.20356034,otherland,Arid,Afghanistan,FALSE,0
SWA3416,65.73499937,30.64570655,grassland,Arid,Afghanistan,FALSE,0
SWA14814,68.24507194,33.14553832,grassland,Semiarid,Afghanistan,FALSE,0
SWA12473,67.32070551,37.12031396,grassland,Semiarid,Afghanistan,FALSE,0
SWA3205,64.31557139,30.61740961,otherland,Arid,Afghanistan,FALSE,0
SWA1342,64.16950532,34.2464237,grassland,Arid,Afghanistan,FALSE,0
SWA814,63.85608312,35.84290962,otherland,Arid,Afghanistan,FALSE,0
SWA12863,64.15414413,35.72540998,otherland,Semiarid,Afghanistan,FALSE,0
SWA3511,64.49451579,30.1999625,grassland,Arid,Afghanistan,FALSE,0
SWA14925,67.58912212,32.64293092,otherland,Semiarid,Afghanistan,FALSE,0
SWA2912,65.6342084,31.38573868,otherland,Arid,Afghanistan,FALSE,0
SWA873,65.52317663,36.05500186,otherland,Arid,Afghanistan,FALSE,0
SWA667,65.06961724,36.5608432,otherland,Arid,Afghanistan,FALSE,0
SWA14712,66.57151056,33.04501684,grassland,Semiarid,Afghanistan,FALSE,0
SWA13542,66.350525,35.21363976,otherland,Semiarid,Afghanistan,FALSE,0
SWA3803,63.75556164,29.55560095,otherland,Arid,Afghanistan,FALSE,0
SWA12541,70.24094884,37.53183219,grassland,Semiarid,Afghanistan,FALSE,3
SWA14229,68.7196519,34.58544789,grassland,Semiarid,Afghanistan,FALSE,0
SWA14004,66.9630862,34.60377352,otherland,Semiarid,Afghanistan,FALSE,0
SWA1291,61.58666922,33.77992857,otherland,Arid,Afghanistan,FALSE,0
SWA13379,66.90622284,35.57287605,grassland,Semiarid,Afghanistan,FALSE,0
SWA14623,68.54636688,33.69584626,otherland,Semiarid,Afghanistan,FALSE,0
SWA14225,68.07178692,34.45932442,grassland,Semiarid,Afghanistan,FALSE,0
SWA13257,60.74746308,34.28927334,otherland,Semiarid,Afghanistan,FALSE,0
SWA14506,66.70005948,33.56568038,grassland,Semiarid,Afghanistan,FALSE,0
SWA1821,65.4396333,33.31855384,grassland,Arid,Afghanistan,FALSE,0
SWA2369,64.90199161,32.13250817,otherland,Arid,Afghanistan,FALSE,0
SWA13757,62.97402734,34.08984734,grassland,Semiarid,Afghanistan,FALSE,0
SWA1472,60.9056564,32.99057893,otherland,Arid,Afghanistan,FALSE,0
SWA3705,63.51247753,29.64884607,otherland,Arid,Afghanistan,FALSE,0
SWA15114,68.68138367,32.00395925,grassland,Semiarid,Afghanistan,FALSE,0
SWA15029,67.72359991,32.30121178,grassland,Semiarid,Afghanistan,FALSE,0
SWA2628,65.45903692,31.80318579,grassland,Arid,Afghanistan,FALSE,0
SWA13206,68.29465894,36.08922767,grassland,Semiarid,Afghanistan,FALSE,0
SWA14472,69.86662086,34.31298886,grassland,Semiarid,Afghanistan,FALSE,0
SWA3804,63.93800948,29.60141503,otherland,Arid,Afghanistan,FALSE,0
SWA13263,62.33101326,34.68273543,grassland,Semiarid,Afghanistan,FALSE,0
SWA1339,62.03861164,33.73923489,otherland,Arid,Afghanistan,FALSE,0
SWA1732,61.93270027,32.638619,cropland,Arid,Afghanistan,FALSE,0
SWA12964,68.98968548,36.58375024,cropland,Semiarid,Afghanistan,FALSE,0
SWA15132,69.19315389,31.98293868,grassland,Semiarid,Afghanistan,FALSE,0
SWA12537,69.561014,37.41352406,cropland,Semiarid,Afghanistan,FALSE,8
SWA3711,64.61228493,29.92103561,otherland,Arid,Afghanistan,FALSE,0
SWA12749,70.20241111,37.1628941,otherland,Semiarid,Afghanistan,FALSE,0
SWA3094,62.4086277,30.29347712,otherland,Arid,Afghanistan,FALSE,0
SWA14292,69.25082573,34.56415781,settlement,Semiarid,Afghanistan,FALSE,0
SWA13281,65.55120406,35.41387424,otherland,Semiarid,Afghanistan,FALSE,0
SWA13282,65.71397879,35.44863904,grassland,Semiarid,Afghanistan,FALSE,0
SWA13464,66.79087916,35.42680998,grassland,Semiarid,Afghanistan,FALSE,0
SWA1422,61.02692897,33.1762607,grassland,Arid,Afghanistan,FALSE,0
SWA13539,65.86327879,35.11150132,grassland,Semiarid,Afghanistan,FALSE,0
SWA2891,61.73030983,30.42525997,otherland,Arid,Afghanistan,FALSE,0
SWA13996,65.67624955,34.33266197,grassland,Semiarid,Afghanistan,FALSE,0
SWA14223,67.74866291,34.39518471,grassland,Semiarid,Afghanistan,FALSE,0
SWA12653,66.13465984,36.51745457,otherland,Semiarid,Afghanistan,FALSE,0
SWA12249,65.4447537,37.2326932,otherland,Semiarid,Afghanistan,FALSE,0
SWA13214,69.62515371,36.33500673,otherland,Semiarid,Afghanistan,FALSE,0
SWA2465,66.8682241,32.41790294,otherland,Arid,Afghanistan,FALSE,0
SWA14226,68.23348367,34.49112478,cropland,Semiarid,Afghanistan,FALSE,0
SWA1206,63.7825111,34.61320583,grassland,Arid,Afghanistan,FALSE,0
SWA13528,64.08973493,34.72208164,grassland,Semiarid,Afghanistan,FALSE,0
SWA2286,65.41322284,32.40146377,grassland,Arid,Afghanistan,FALSE,0
SWA2895,62.46603005,30.61740961,otherland,Arid,Afghanistan,FALSE,0
SWA12866,64.64327681,35.83347731,otherland,Semiarid,Afghanistan,FALSE,0
SWA14670,67.79286002,33.42284825,otherland,Semiarid,Afghanistan,FALSE,0
SWA12593,67.41745407,36.89528598,otherland,Semiarid,Afghanistan,FALSE,0
SWA2992,61.97797536,30.33578777,otherland,Arid,Afghanistan,FALSE,0
SWA1804,62.18791164,32.5491468,otherland,Arid,Afghanistan,FALSE,0
SWA13560,69.30337717,35.79116666,grassland,Semiarid,Afghanistan,FALSE,0
SWA12793,64.10132319,35.83725024,grassland,Semiarid,Afghanistan,FALSE,0
SWA2911,65.44610118,31.34288904,otherland,Arid,Afghanistan,FALSE,0
SWA14556,66.27156309,33.35089319,otherland,Semiarid,Afghanistan,FALSE,0
SWA3619,65.84899558,30.36624066,otherland,Arid,Afghanistan,FALSE,0
SWA14622,68.3862871,33.66431539,otherland,Semiarid,Afghanistan,FALSE,0
SWA13359,63.34323493,34.79834861,cropland,Semiarid,Afghanistan,FALSE,0
SWA921,61.61981705,35.01313579,cropland,Arid,Afghanistan,FALSE,0
SWA13563,69.80032519,35.88117785,otherland,Semiarid,Afghanistan,FALSE,0
SWA12417,70.49481273,37.81614897,otherland,Semiarid,Afghanistan,FALSE,0
SWA1432,63.13356814,33.69988868,otherland,Arid,Afghanistan,FALSE,0
SWA14350,68.97001237,34.38898633,otherland,Semiarid,Afghanistan,FALSE,0
SWA666,64.86722681,36.51772406,grassland,Arid,Afghanistan,FALSE,0
SWA13604,63.02550081,34.3509876,grassland,Semiarid,Afghanistan,FALSE,0
SWA14177,70.9645418,35.11635222,forest,Semiarid,Afghanistan,TRUE,0
SWA12897,70.12075425,36.90687424,grassland,Semiarid,Afghanistan,FALSE,25
SWA14855,68.60673367,33.09487334,grassland,Semiarid,Afghanistan,FALSE,0
SWA3703,63.14758186,29.55587044,grassland,Arid,Afghanistan,FALSE,0
SWA14209,65.5045815,33.92518615,otherland,Semiarid,Afghanistan,FALSE,0
SWA3603,62.90395875,29.64803759,grassland,Arid,Afghanistan,FALSE,0
SWA14931,68.5355871,32.83535005,grassland,Semiarid,Afghanistan,FALSE,0
SWA2187,62.70049034,31.90963615,otherland,Arid,Afghanistan,FALSE,0
SWA14001,66.47934341,34.50352153,grassland,Semiarid,Afghanistan,FALSE,0
SWA14279,67.15119342,34.1515616,grassland,Semiarid,Afghanistan,FALSE,0
SWA14609,66.31899414,33.23770547,otherland,Semiarid,Afghanistan,FALSE,0
SWA1680,65.12540262,33.55193615,otherland,Arid,Afghanistan,FALSE,0
SWA14083,67.33310226,34.55661197,otherland,Semiarid,Afghanistan,FALSE,0
SWA1425,61.59825749,33.32232677,otherland,Arid,Afghanistan,FALSE,0
SWA12950,66.66340822,36.13558074,otherland,Semiarid,Afghanistan,FALSE,0
SWA13695,65.47763204,34.78271792,grassland,Semiarid,Afghanistan,FALSE,0
SWA12936,64.36947031,35.6499515,otherland,Semiarid,Afghanistan,FALSE,0
SWA12407,65.76599125,36.93166775,grassland,Semiarid,Afghanistan,FALSE,0
SWA13851,66.54429161,34.76277532,otherland,Semiarid,Afghanistan,FALSE,0
SWA2533,63.51571146,31.49703994,otherland,Arid,Afghanistan,FALSE,0
SWA12351,66.38367284,37.17933327,otherland,Semiarid,Afghanistan,FALSE,0
SWA14218,66.94368259,34.2316015,grassland,Semiarid,Afghanistan,FALSE,0
SWA1873,61.31205424,32.1710459,grassland,Arid,Afghanistan,FALSE,0
SWA14763,67.09136562,33.0320811,otherland,Semiarid,Afghanistan,FALSE,0
SWA12814,68.56334504,36.74787244,grassland,Semiarid,Afghanistan,FALSE,0
SWA3015,66.25701038,31.37388091,grassland,Arid,Afghanistan,FALSE,0
SWA2355,62.26768204,31.49245853,otherland,Arid,Afghanistan,FALSE,0
SWA13910,63.87171381,34.0523876,otherland,Semiarid,Afghanistan,FALSE,0
SWA1428,62.17228095,33.46596738,grassland,Arid,Afghanistan,FALSE,0
SWA12955,67.49075659,36.29997244,grassland,Semiarid,Afghanistan,FALSE,0
SWA2106,62.63635063,32.04707839,grassland,Arid,Afghanistan,FALSE,0
SWA14780,69.79736075,33.56837532,forest,Semiarid,Afghanistan,TRUE,0
SWA3815,65.96218331,30.08650528,cropland,Arid,Afghanistan,FALSE,0
SWA2207,66.5052149,32.79411738,grassland,Arid,Afghanistan,FALSE,0
SWA14232,69.20716761,34.67788453,cropland,Semiarid,Afghanistan,FALSE,0
SWA3021,67.39266056,31.62100745,grassland,Arid,Afghanistan,FALSE,0
SWA13924,66.7539584,34.68354392,grassland,Semiarid,Afghanistan,FALSE,0
SWA13938,69.03118764,35.1322524,otherland,Semiarid,Afghanistan,FALSE,0
SWA3198,63.02253637,30.29671106,otherland,Arid,Afghanistan,FALSE,0
SWA3202,63.76014305,30.48158434,grassland,Arid,Afghanistan,FALSE,0
SWA1967,65.36660027,32.99893326,grassland,Arid,Afghanistan,FALSE,0
SWA14179,71.29359469,35.17294608,forest,Semiarid,Afghanistan,TRUE,0
SWA3300,63.26804594,30.20454391,otherland,Arid,Afghanistan,FALSE,0
SWA626,65.41214486,36.78344572,grassland,Arid,Afghanistan,FALSE,0
SWA3108,65.00089612,30.93406575,grassland,Arid,Afghanistan,FALSE,0
SWA13680,62.76193511,34.16368886,otherland,Semiarid,Afghanistan,FALSE,0
SWA14096,69.44593981,34.96597424,grassland,Semiarid,Afghanistan,FALSE,0
SWA1155,61.38158384,34.18848236,otherland,Arid,Afghanistan,FALSE,0
SWA3609,64.0016102,29.92534752,otherland,Arid,Afghanistan,FALSE,0
SWA13872,69.97307122,35.42680998,otherland,Semiarid,Afghanistan,FALSE,0
SWA2999,63.26750695,30.66672712,otherland,Arid,Afghanistan,FALSE,0
SWA12464,65.81719522,36.819558,cropland,Semiarid,Afghanistan,FALSE,0
SWA1614,64.67669413,33.60260113,otherland,Arid,Afghanistan,FALSE,0
SWA3507,63.7577176,30.01886214,otherland,Arid,Afghanistan,FALSE,0
SWA13850,66.38286435,34.7290885,otherland,Semiarid,Afghanistan,FALSE,0
SWA1964,64.79042085,32.86849788,otherland,Arid,Afghanistan,FALSE,0
SWA14352,69.29421436,34.4504311,grassland,Semiarid,Afghanistan,FALSE,0
SWA1490,64.35842103,33.83382749,otherland,Arid,Afghanistan,FALSE,0
SWA1607,63.32706525,33.28810095,otherland,Arid,Afghanistan,FALSE,0
SWA14239,70.34955515,34.88701233,otherland,Semiarid,Afghanistan,FALSE,0
SWA13288,66.6941306,35.65210745,grassland,Semiarid,Afghanistan,FALSE,0
SWA1738,63.07266236,32.92104933,otherland,Arid,Afghanistan,FALSE,0
SWA14288,68.60215226,34.4404598,otherland,Semiarid,Afghanistan,FALSE,0
SWA14107,71.2531705,35.28721179,forest,Semiarid,Afghanistan,FALSE,17
SWA13611,64.14174738,34.61024139,grassland,Semiarid,Afghanistan,FALSE,0
SWA3296,62.53448168,30.01670618,otherland,Arid,Afghanistan,FALSE,0
SWA14364,71.25074505,34.80212153,grassland,Semiarid,Afghanistan,FALSE,1
SWA12587,66.41655118,36.69720746,cropland,Semiarid,Afghanistan,FALSE,0
SWA13013,64.58452699,35.57395403,grassland,Semiarid,Afghanistan,FALSE,0
SWA14010,67.93461418,34.79942659,otherland,Semiarid,Afghanistan,FALSE,0
SWA13207,68.46039811,36.12075854,otherland,Semiarid,Afghanistan,FALSE,0
SWA12886,68.27552483,36.57243146,grassland,Semiarid,Afghanistan,FALSE,0
SWA13092,64.15010171,35.35404644,grassland,Semiarid,Afghanistan,FALSE,0
SWA2291,66.3704676,32.61355601,grassland,Arid,Afghanistan,FALSE,0
SWA14008,67.61014269,34.73501738,grassland,Semiarid,Afghanistan,FALSE,0
SWA3508,63.94151291,30.06467622,otherland,Arid,Afghanistan,FALSE,0
SWA2821,66.71191724,31.7778533,grassland,Arid,Afghanistan,FALSE,0
SWA13534,65.05452554,34.93740781,grassland,Semiarid,Afghanistan,FALSE,0
SWA14726,68.79403241,33.49938471,grassland,Semiarid,Afghanistan,FALSE,0
SWA14972,69.37048133,32.87604373,otherland,Semiarid,Afghanistan,FALSE,10
SWA3100,63.51409449,30.57429048,wetland,Arid,Afghanistan,FALSE,0
SWA13761,63.6084176,34.23941684,grassland,Semiarid,Afghanistan,FALSE,0
SWA1161,63.91429395,34.79511467,grassland,Arid,Afghanistan,FALSE,0
SWA3199,63.20660117,30.34333362,forest,Arid,Afghanistan,FALSE,0
SWA14332,66.07968294,33.80310511,otherland,Semiarid,Afghanistan,FALSE,0
SWA12592,67.25036742,36.86267713,otherland,Semiarid,Afghanistan,FALSE,0
SWA14296,69.90165515,34.68462189,otherland,Semiarid,Afghanistan,FALSE,5
SWA13603,62.8667685,34.31325836,grassland,Semiarid,Afghanistan,FALSE,0
SWA14820,69.19989125,33.33310655,forest,Semiarid,Afghanistan,TRUE,0
SWA13605,63.18450262,34.38844734,cropland,Semiarid,Afghanistan,FALSE,0
SWA13395,69.54673078,36.07817839,otherland,Semiarid,Afghanistan,FALSE,4
SWA12726,66.35025551,36.43903164,grassland,Semiarid,Afghanistan,FALSE,0
SWA13390,68.71722645,35.92564446,grassland,Semiarid,Afghanistan,FALSE,0
SWA12962,68.65551219,36.52203598,otherland,Semiarid,Afghanistan,FALSE,0
SWA14337,66.87765641,33.97207821,grassland,Semiarid,Afghanistan,FALSE,0
SWA3899,64.72951507,29.64183922,otherland,Arid,Afghanistan,FALSE,0
SWA986,63.65477067,35.34272767,grassland,Arid,Afghanistan,FALSE,0
SWA3203,63.94501634,30.52712893,otherland,Arid,Afghanistan,FALSE,0
SWA1895,65.4994611,33.18030312,grassland,Arid,Afghanistan,FALSE,0
SWA13091,62.54041056,34.98187442,grassland,Semiarid,Afghanistan,FALSE,0
SWA14846,67.18353277,32.80489716,otherland,Semiarid,Afghanistan,FALSE,0
SWA14300,70.55491003,34.80212153,forest,Semiarid,Afghanistan,TRUE,0
SWA15031,68.03702212,32.36589048,otherland,Semiarid,Afghanistan,FALSE,0
SWA1484,63.19824684,33.56271594,otherland,Arid,Afghanistan,FALSE,0
SWA2032,63.51732843,32.41682496,otherland,Arid,Afghanistan,FALSE,0
SWA1616,65.06449684,33.68991738,grassland,Arid,Afghanistan,FALSE,0
SWA13450,64.51984829,34.94252821,otherland,Semiarid,Afghanistan,FALSE,0
SWA2368,64.71226742,32.08858055,grassland,Arid,Afghanistan,FALSE,0
SWA13189,65.50080858,35.52625348,otherland,Semiarid,Afghanistan,FALSE,0
SWA13715,68.73312663,35.44163218,grassland,Semiarid,Afghanistan,FALSE,0
SWA1471,60.7164712,32.94126142,wetland,Arid,Afghanistan,FALSE,0
SWA1379,61.14901001,33.36140348,otherland,Arid,Afghanistan,FALSE,0
SWA1488,63.97061832,33.74462478,grassland,Arid,Afghanistan,FALSE,0
SWA13026,66.71245623,36.0232015,grassland,Semiarid,Afghanistan,FALSE,0
SWA6492,70.69666418,36.82791233,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA13685,63.55559666,34.35125709,grassland,Semiarid,Afghanistan,FALSE,0
SWA3897,64.36327193,29.55263651,otherland,Arid,Afghanistan,FALSE,0
SWA1244,61.13418781,33.81900529,otherland,Arid,Afghanistan,FALSE,0
SWA1034,63.32544828,35.11527424,grassland,Arid,Afghanistan,FALSE,0
SWA12590,66.91619414,36.79718995,cropland,Semiarid,Afghanistan,FALSE,0
SWA3902,65.2806315,29.77416106,otherland,Arid,Afghanistan,FALSE,0
SWA13934,68.37739378,35.0077459,otherland,Semiarid,Afghanistan,FALSE,0
SWA14359,70.43309847,34.65901991,otherland,Semiarid,Afghanistan,FALSE,10
SWA13759,63.29068348,34.16503633,otherland,Semiarid,Afghanistan,FALSE,0
SWA15078,68.43829955,32.20122929,grassland,Semiarid,Afghanistan,FALSE,0
SWA14462,68.25234829,34.00522604,otherland,Semiarid,Afghanistan,FALSE,0
SWA14575,69.30580262,33.96453236,grassland,Semiarid,Afghanistan,FALSE,0
SWA14363,71.08689234,34.7738246,grassland,Semiarid,Afghanistan,FALSE,0
SWA12824,70.24579974,37.04943688,otherland,Semiarid,Afghanistan,FALSE,0
SWA12599,68.76115407,37.14861089,cropland,Semiarid,Afghanistan,FALSE,8
SWA2995,62.52909178,30.47915889,otherland,Arid,Afghanistan,FALSE,0
SWA12346,65.54823962,37.00901269,grassland,Semiarid,Afghanistan,FALSE,0
SWA13367,64.95265659,35.16162731,otherland,Semiarid,Afghanistan,FALSE,0
SWA12818,69.23465605,36.87103146,otherland,Semiarid,Afghanistan,FALSE,0
SWA13619,65.42777554,34.89509717,grassland,Semiarid,Afghanistan,FALSE,0
SWA1881,62.82095442,32.55345871,grassland,Arid,Afghanistan,FALSE,0
SWA12656,66.63241634,36.61851504,grassland,Semiarid,Afghanistan,FALSE,0
SWA1811,63.51813691,32.87550474,otherland,Arid,Afghanistan,FALSE,0
SWA14101,70.26520335,35.11473525,forest,Semiarid,Afghanistan,TRUE,0
SWA1801,61.62143402,32.40523669,otherland,Arid,Afghanistan,FALSE,0
SWA14628,69.34865226,33.85053615,grassland,Semiarid,Afghanistan,FALSE,0
SWA12410,66.26644269,37.03380619,otherland,Semiarid,Afghanistan,FALSE,0
SWA669,65.47520659,36.64654247,grassland,Arid,Afghanistan,FALSE,0
SWA2921,67.33768367,31.76087514,grassland,Arid,Afghanistan,FALSE,0
SWA12345,65.38169197,36.97424789,grassland,Semiarid,Afghanistan,FALSE,0
SWA12948,66.33381634,36.06847659,otherland,Semiarid,Afghanistan,FALSE,0
SWA2820,66.52192356,31.73635113,grassland,Arid,Afghanistan,FALSE,0
SWA15063,69.02364179,32.44080998,otherland,Semiarid,Afghanistan,FALSE,0
SWA14170,69.81622537,34.91234482,grassland,Semiarid,Afghanistan,FALSE,0
SWA14341,67.51878403,34.10386106,grassland,Semiarid,Afghanistan,FALSE,0
SWA13110,67.09055713,35.97684843,grassland,Semiarid,Afghanistan,FALSE,0
SWA2110,63.39093547,32.23302965,otherland,Arid,Afghanistan,FALSE,0
SWA12598,68.59245046,37.11761901,grassland,Semiarid,Afghanistan,FALSE,0
SWA13692,64.99496724,34.67734554,otherland,Semiarid,Afghanistan,FALSE,0
SWA14082,67.171675,34.52373363,grassland,Semiarid,Afghanistan,FALSE,0
SWA2913,65.82258511,31.42858832,otherland,Arid,Afghanistan,FALSE,0
SWA13530,64.41070298,34.79457568,grassland,Semiarid,Afghanistan,FALSE,0
SWA13020,65.72664504,35.81973309,otherland,Semiarid,Afghanistan,FALSE,0
SWA13614,64.62279522,34.71830872,grassland,Semiarid,Afghanistan,FALSE,0
SWA14097,69.60952302,34.99615763,cropland,Semiarid,Afghanistan,FALSE,4
SWA12294,65.32994901,37.08608814,grassland,Semiarid,Afghanistan,FALSE,0
SWA12894,69.6154519,36.81794103,otherland,Semiarid,Afghanistan,FALSE,0
SWA14584,70.76107339,34.23106251,cropland,Semiarid,Afghanistan,TRUE,0
SWA14027,70.71714577,35.31577821,otherland,Semiarid,Afghanistan,FALSE,10
SWA1737,62.88212969,32.87469626,grassland,Arid,Afghanistan,FALSE,0
SWA2030,63.13841904,32.32465781,otherland,Arid,Afghanistan,FALSE,0
SWA13547,67.16547663,35.38018742,grassland,Semiarid,Afghanistan,FALSE,0
SWA13714,68.56873493,35.41037081,grassland,Semiarid,Afghanistan,FALSE,0
